alpha,phi,velocity_km_s,deviation_km_s,relative_error
0.009735952448481747,1.6560596386733173,1762.475847693328,392.475847693328,0.28647872094403504
0.007336746483431069,1.6305966940157048,1348.8934879255141,21.106512074485863,0.015406213193055374
0.00838097972746577,1.7281136060051492,1453.929014975678,83.929014975678,0.061262054726772264
0.008622365291563308,1.6966157502531245,1523.5742590188713,153.57425901887132,0.11209799928384767
0.005234860556097549,1.6221322721244924,967.4745644165865,402.52543558341347,0.2938141865572361
0.006787222193272581,1.7993818816394092,1130.8094435515147,239.19055644848527,0.17459164704268998
0.006941942154815268,1.7280971229123512,1204.296838581937,165.70316141806302,0.12095121271391461
0.007043411576708672,1.5472490919971262,1364.7199279087188,5.280072091281227,0.0038540672199133042
0.00906045987510989,1.5130597005635775,1795.2084346426172,425.20843464261725,0.3103711201770929
0.007353843221081177,1.556577232216333,1416.3298096397727,46.32980963977275,0.033817379299104194
0.008717392675378787,1.6935716794294566,1543.1343173992066,173.13431739920657,0.1263754141600048
0.0050346903558766585,1.672006672862215,902.7249840297378,467.2750159702622,0.3410766539928921
0.007110337618396679,1.7516583235083518,1216.9185983483512,153.08140165164878,0.11173824938076553
0.008346217063766561,1.6155039921837637,1548.82497391161,178.82497391160996,0.1305291780376715
0.006141873818875791,1.5377089689607188,1197.4225851924884,172.57741480751156,0.12596891591789164
0.006321921199321451,1.6541761595410716,1145.7451400778868,224.25485992211316,0.16368967877526508
0.007473320987224101,1.7737943497590476,1263.0806206408552,106.91937935914484,0.07804334259791594
0.005651642066557268,1.7861486524952646,948.5882737153058,421.41172628469417,0.307599800207806
0.007050852250509897,1.7898661722049007,1180.9778630383605,189.0221369616395,0.13797236274572225
0.00822321467879977,1.6852726247855707,1462.8242961774422,92.82429617744219,0.06775496071346146
0.008981502093687041,1.5404209552590236,1747.9550508619395,377.9550508619395,0.27587959916929894
0.008641503045632389,1.7378402126429162,1490.733969681099,120.7339696810991,0.08812698516868547
0.008234763741418983,1.5875393898196148,1555.0606674205312,185.06066742053122,0.13508077913907388
0.006716842321469803,1.5810650834383904,1273.6089681853537,96.39103181464634,0.07035841738295354
0.007014214881386722,1.6001526959685828,1314.1300361702417,55.86996382975826,0.040780995496173915
0.00785458406414364,1.7543980127108678,1342.1954688142496,27.80453118575042,0.02029527823777403
0.005604955490665497,1.61030859543978,1043.479112193588,326.520887806412,0.23833641445723505
0.008284385880148841,1.7921236281427788,1385.8398868409126,15.83988684091264,0.011561961197746454
0.00678576599041723,1.7188947152071294,1183.5055676663983,186.4944323336017,0.13612732287124213
0.009239919025972435,1.7091403838885841,1620.7317214135978,250.73172141359782,0.18301585504642176
0.005886580299801502,1.7086278764796745,1032.8477028759646,337.1522971240354,0.24609656724382145
0.00596779336668224,1.7032327614395648,1050.4139438473605,319.58605615263946,0.2332744935420726
0.008326773103686062,1.7161072752062836,1454.6315443259612,84.63154432596116,0.061774849872964346
0.005248016747257646,1.7632499437137599,892.2818037763914,477.71819622360863,0.3486994133019041
0.00828898490947951,1.6303169790453547,1524.2282281773614,154.22822817736142,0.11257534903457038
0.005831936990019533,1.5830224010930283,1104.451032361817,265.54896763818306,0.19383136323954966
0.005446423292105967,1.6198061096315641,1008.0197971473823,361.9802028526177,0.2642191261697939
0.008407418065554475,1.7669786056474182,1426.4352263522064,56.43522635220643,0.04119359587752294
0.00728056974438861,1.509159371786744,1446.2752841845786,76.2752841845786,0.0556753899157508
0.005429102162936503,1.7812654458045556,913.7346070420741,456.2653929579259,0.3330404328160043
0.007841058663642002,1.552110533945307,1514.5121424569008,144.51214245690085,0.10548331566197142
0.005616187441980683,1.7044810408708158,987.8025026080239,382.19749739197607,0.27897627546859566
0.005318038057092804,1.6105970972116177,989.8861134380392,380.11388656196084,0.2774553916510663
0.009106168702475156,1.6938325636941431,1611.7063497255144,241.70634972551443,0.1764279925003755
0.006223290075917133,1.5363072344022433,1214.4025536871998,155.59744631280023,0.11357477833051112
0.007542720504224894,1.6458512507778802,1373.9095309493146,3.909530949314558,0.0028536722257770496
0.008622350818788378,1.706378004573486,1514.855289258717,144.855289258717,0.1057337877800854
0.00972311307460335,1.5209181635984548,1916.5501720031118,546.5501720031118,0.3989417313891327
0.007487706305553689,1.5875417040757942,1413.9835648795452,43.983564879545156,0.03210479188287967
0.00975909598398617,1.599198193752038,1829.4814140784254,459.48141407842536,0.3353878934879017
0.006658603914170654,1.6932909737864419,1178.8873059506443,191.1126940493557,0.1394983168243472
0.006420509789891362,1.6463017329445908,1169.178391182182,200.82160881781806,0.14658511592541465
0.006555617043274856,1.65663526238424,1186.3350924219455,183.66490757805445,0.13406197633434633
0.008978920744300276,1.6962178632471778,1586.9498715028626,216.9498715028626,0.1583575704400457
0.0075378498226605865,1.5251412086173377,1481.692654819131,111.6926548191309,0.08152748526943861
0.009230856679079321,1.6037457920351281,1725.5485420511654,355.54854205116544,0.2595244832490259
0.008837210381565055,1.6434841574108476,1612.0198118163005,242.0198118163005,0.17665679694620473
0.009059799376932662,1.7268780660033232,1572.8148834987196,202.8148834987196,0.1480400609479705
0.00911749975836857,1.5228558133634955,1794.8893384322562,424.8893384322562,0.3101382032352235
0.008553420930726325,1.7808835583637206,1439.8757701413851,69.87577014138515,0.05100421178203295
0.005414603561077472,1.6079524226942454,1009.518246784366,360.48175321563394,0.2631253673106817
0.005664196557533093,1.5915054900291394,1066.96673006569,303.03326993431006,0.22119216783526283
0.008022845398894127,1.614202693844948,1490.0164344041732,120.0164344041732,0.08760323679136729
0.007940603218187507,1.5494316297414517,1536.3910940558085,166.39109405580848,0.12145335332540765
0.009539289838918222,1.672138128810435,1710.2696835327802,340.26968353278016,0.24837203177575196
0.006258712599370996,1.7896337078032607,1048.435121611639,321.56487838836097,0.23471888933457005
0.006060464528574496,1.6267378610370207,1116.8865009909616,253.11349900903838,0.18475437883871415
0.006016422021242595,1.6448920194021528,1096.532735789675,273.4672642103251,0.19961114175936137
0.008583978432139592,1.5589927815816134,1650.688844742028,280.6888447420281,0.20488236842483804
0.007183972942699703,1.7471575735003635,1232.6884188142112,137.31158118578878,0.10022743152247357
0.006166935032256706,1.5594101005835082,1185.576912035361,184.42308796463908,0.13461539267491904
0.009577988452875118,1.6581916399986742,1731.6506920667773,361.6506920667773,0.26397860734801265
0.009174989000919084,1.7704355426168683,1553.6247654872907,183.6247654872907,0.1340326755381684
0.009847235267186718,1.5035887205583771,1963.3872114695585,593.3872114695585,0.4331293514376339
0.009112275879025342,1.6557622944472963,1649.8694244387336,279.86942443873363,0.20428425141513404
0.0055140435587055225,1.526595079319136,1082.8468494216995,287.1531505783005,0.20960083983817554
0.007662615587695633,1.622898080972706,1415.488987680319,45.48898768031904,0.033203640642568644
0.006787741106689804,1.7918839727973466,1135.6279879357542,234.37201206424584,0.17107446136076337
0.00938604840935425,1.612036387914809,1745.5353642401801,375.5353642401801,0.274113404554876
0.007509499783513469,1.5587966176196972,1444.2496044722768,74.24960447227681,0.05419679158560351
0.007456154692539128,1.593478068389188,1402.779860512391,32.779860512391,0.023926905483497077
0.008686739982647998,1.6173809109193313,1610.145831339547,240.14583133954693,0.17528892798507076
0.007727961617942743,1.75363738612723,1321.1309402391037,48.869059760896334,0.035670846540800244
0.00723475568786986,1.5648110201107055,1386.0620629720138,16.06206297201379,0.011724133556214445
0.008785217477666824,1.719263985768653,1531.9008386700993,161.90083867009935,0.11817579464970755
0.008491190577076573,1.6965400323289475,1500.4626156411562,130.46261564115616,0.09522818659938406
0.007587009320332705,1.7848982664419484,1274.3181030398673,95.68189696013269,0.06984080070082678
0.009588849071018136,1.7042000425224957,1686.8117361014545,316.81173610145447,0.2312494424098208
0.006550504160033358,1.6799091156345805,1168.9868963737417,201.01310362625827,0.14672489315785275
0.005396368446235032,1.77250493536799,912.7142771168484,457.2857228831516,0.3337851991847822
0.008587116275353907,1.7805779814056306,1445.7960966628923,75.7960966628923,0.055325618002111165
0.0062268932699256815,1.614746410978333,1156.079757417542,213.92024258245806,0.1561461624689475
0.007797038602554785,1.5892840979529985,1470.7838395863148,100.7838395863148,0.07356484641336847
0.008666263957235423,1.664623364716678,1560.7618086380833,190.76180863808327,0.13924219608619218
0.009300639138613249,1.654328169845652,1685.4343165757805,315.4343165757805,0.23024402669764998
0.005071640592967954,1.7067693531906607,890.82897851201,479.17102148798995,0.34975986969926276
0.007431600179997747,1.6364929521523195,1361.409886858711,8.590113141289066,0.00627015557758326
0.005838036622054344,1.6301619643364345,1073.6352504286997,296.3647495713003,0.21632463472357688
0.005676818388636556,1.5862462194357485,1072.8897679922175,297.11023200778254,0.21686878248743252
0.006052540940828323,1.6166208565445452,1122.406727867523,247.59327213247707,0.18072501615509276
0.006368541603953677,1.566109364776696,1219.0979661224137,150.9020338775863,0.11014746998363963
0.005392396182741332,1.793521697761517,901.3549756055413,468.6450243944587,0.34207666014194066
0.009927285645799165,1.6621789411706018,1790.4963727469021,420.4963727469021,0.3069316589393446
0.009822212291775705,1.701018670265882,1731.095147526502,361.09514752650193,0.263573100384308
0.00816949119719846,1.5137898903369627,1617.8941755730175,247.8941755730175,0.18094465370293247
0.008640748538666053,1.6461901194694828,1573.5917818541043,203.59178185410428,0.14860714003949219
0.009717678963125283,1.5793430235833987,1844.619451827642,474.619451827642,0.3464375560785708
0.007681214073215883,1.7817626955530899,1292.4111909968806,77.58880900311942,0.056634167155561625
0.00889571919006553,1.6124040689029742,1653.9709698710715,283.9709698710715,0.2072780801978624
0.0066210960054076526,1.6907947631581888,1173.9772853373993,196.02271466260072,0.14308227347635089
0.00934682047603513,1.727532508222829,1622.028107521938,252.02810752193795,0.18396212227878683
0.00532501877270838,1.7478712887429293,913.3398305973212,456.6601694026788,0.33332859080487504
0.0053809080377236395,1.5361254410799792,1050.1457783076564,319.8542216923436,0.2334702348119296
0.007054587919429984,1.5426257114962807,1370.9821097767433,0.9821097767433002,0.0007168684501775914
0.0051776047501253045,1.6726429707323927,927.9965191333588,442.0034808666412,0.3226302780048476
0.00933599538879991,1.7493529234424285,1599.940736931064,229.94073693106407,0.16783995396428034
0.008637009934769284,1.5102316631034671,1714.5120853803128,344.5120853803128,0.25146867546008234
0.0071688577023053075,1.5696171664619216,1369.2316302011334,0.7683697988666154,0.0005608538677858506
0.007830125069058582,1.6203438542560218,1448.7125277358507,78.7125277358507,0.05745439980719029
0.007127659779468399,1.7005830807715547,1256.521171611971,113.47882838802889,0.08283126159710137
0.007777412501078251,1.7973509995597254,1297.2477891904928,72.75221080950723,0.05310380351058922
0.009026548163114623,1.6492487805786498,1640.8022203454761,270.80222034547614,0.1976658542667709
0.008879528865011425,1.7708268501297764,1503.2614759193636,133.26147591936365,0.09727115030610485
0.008435474925950521,1.7435236685155675,1450.4487711378003,80.44877113780035,0.058721730757518506
0.007882196111652487,1.5814058250507395,1494.2546115096823,124.25461150968226,0.0906967967223958
0.008173406668534965,1.7895010798017208,1369.278679432363,0.7213205676368943,0.000526511363238609
0.00643388809187021,1.696187292448007,1137.1569249141892,232.84307508581082,0.16995844896774512
0.007701435300711832,1.6482145651654632,1400.8080426692425,30.808042669242468,0.02248762238630837
0.007742645017768725,1.7663290301001306,1314.13034703209,55.86965296791004,0.04078076858971536
0.005758407947908381,1.6423166037436006,1051.1537598384439,318.8462401615561,0.232734481869749
0.00931638206084021,1.5538382476120742,1797.4722156431806,427.47221564318056,0.312023515068015
0.008782054527480676,1.7746581079629609,1483.5498180015695,113.54981800156952,0.08288307883326242
0.006874667469141878,1.507362754134482,1367.271051944016,2.728948055983892,0.0019919328875794835
0.007319089909005248,1.5136631469026605,1449.6012264245098,79.60122642450983,0.058103084981394035
0.007616346338493176,1.6086109903020602,1419.4377656013735,49.437765601373485,0.03608596029297335
0.009817801722047804,1.7001205018777066,1731.2319374765484,361.2319374765484,0.263672947063174
0.007659630497079994,1.6256055560739502,1412.580958222877,42.580958222876916,0.031080991403559792
0.007421139378926438,1.6978739431183838,1310.3455792971235,59.65442070287645,0.04354337277582223
0.009471661968598874,1.5887098330814589,1787.3199773704569,417.31997737045685,0.3046131221682167
0.007081655819728016,1.6082641728023117,1320.0735555819842,49.92644441801576,0.036442660159135595
0.005559893363884565,1.712160276539377,973.5152255405732,396.48477445942683,0.2894049448608955
0.006640608261540901,1.6432961280909302,1211.4701904977007,158.52980950229926,0.11571518941773669
0.009176307758481096,1.6224540780163537,1695.572093875799,325.57209387579906,0.23764386414291902
0.007568815209959187,1.769128308833913,1282.5942045080196,87.40579549198037,0.06379985072407326
0.007551534690080271,1.6594921984013706,1364.2083696399995,5.791630360000454,0.004227467416058725
0.005317595647907869,1.6852549848552028,945.9548164893126,424.04518351068737,0.30952203175962584
0.0078056309672614975,1.7786732211632406,1315.6263140825001,54.37368591749987,0.03968882183759115
0.006191835784884,1.6449149934957028,1128.4872937645716,241.51270623542837,0.176286646887174
0.009309749319629511,1.6307833219853811,1711.4429576687673,341.44295766876735,0.24922843625457472
0.00802350055036743,1.6943330051956222,1419.6648146397208,49.66481463972082,0.03625168951804439
0.008147718858890159,1.5317191337094598,1594.6948823993462,224.69488239934617,0.16401086306521617
0.009806433286621426,1.6222592902976145,1812.2224707185444,442.2224707185444,0.3227901246120762
0.009422650605436766,1.5268129719464598,1850.154300351421,480.15430035142094,0.35047759149738755
0.006634707755380713,1.561532772930689,1273.7711180817676,96.22888191823245,0.07024005979433025
0.0055686874366782935,1.622669383209609,1028.829724495919,341.170275504081,0.24902939817816133
0.009364470453466379,1.7870434749089976,1570.9733168388768,200.97331683887683,0.14669585170720936
0.009911352583093207,1.5028500901043855,1977.1424791835204,607.1424791835204,0.44316969283468644
0.009180279162853007,1.5446297512760883,1781.772268133633,411.7722681336329,0.30056369936761523
0.006195971531520061,1.5228933536079234,1219.7213486629003,150.27865133709975,0.10969244623145967
0.006416508120796879,1.6915445670364375,1137.1977888119222,232.80221118807776,0.16992862130516626
0.009544016707402559,1.6904463899305828,1692.5850147917286,322.58501479172855,0.2354635144465172
0.009809543308085476,1.798736708873375,1634.9402809655007,264.94028096550073,0.1933870663981757
0.006564595987407126,1.6568637907603796,1187.796110830899,182.2038891691011,0.13299553953948987
0.008369685918676558,1.5230007679274586,1647.5163815331355,277.5163815331355,0.202566701849004
0.007794737392684851,1.7907658950285819,1304.9184647221605,65.08153527783952,0.04750477027579527
0.009027513964942927,1.6836321987130787,1607.4654566764923,237.4654566764923,0.1733324501288265
0.006737091168813187,1.6082240052504755,1255.8754966190372,114.12450338096278,0.08330255721238158
0.007729467089432723,1.5065389357776764,1538.1188515881158,168.11885158811583,0.12271449021030352
0.009853916442587363,1.6638061858831514,1775.5252122000159,405.52521220001586,0.296003804525559
0.005022356782155405,1.7997085192503133,836.6158567180306,533.3841432819694,0.389331491446693
0.006431814552883037,1.761370461952105,1094.7211480269552,275.27885197304477,0.20093346859346334
0.0080096487510944,1.7474686503944468,1374.120380508802,4.1203805088021,0.0030075770137241607
0.008401672016106396,1.7987882632829226,1400.252579156499,30.252579156498996,0.02208217456678759
0.008625175646502021,1.6017256716044899,1614.360469827742,244.360469827742,0.17836530644360732
0.009960821427700538,1.5835260939934834,1885.7782961937742,515.7782961937742,0.37648050817063805
0.00855969600264884,1.6570402096910473,1548.6240402369726,178.62404023697263,0.13038251112187785
0.008532916354294966,1.6480653372851601,1552.186014649409,182.1860146494089,0.13298249244482402
0.007987288667246123,1.6639487490243599,1439.0640960025169,69.06409600251686,0.050411748906946614
0.009650421083992555,1.7854003640550689,1620.4340022280387,250.4340022280387,0.18279854177229102
0.005832931113021676,1.6701877820981215,1046.9893112981183,323.0106887018817,0.23577422532984066
0.00929837038977337,1.5347734987132864,1816.2818923323937,446.2818923323937,0.32575320608203917
0.009273479028853619,1.7923127014954892,1551.1350613940153,181.13506139401534,0.13221537328030317
0.008582414231873324,1.5841443917209996,1624.1846839177738,254.18468391777378,0.18553626563341152
0.0058464015745128516,1.686298938692817,1039.381012619826,330.6189873801741,0.2413277280147256
0.008640131974312132,1.545929935614086,1675.5263885840395,305.5263885840395,0.22301196247010185
0.008815417851917992,1.7772231643664351,1487.0365405493174,117.03654054931735,0.08542813178782288
0.008559661513767317,1.573744674790951,1630.5834141749688,260.58341417496877,0.19020687166056113
0.005111252318360859,1.6723539453903318,916.2623140892307,453.7376859107693,0.33119539117574404
0.00937614372348712,1.5465797155960095,1817.4925903138674,447.49259031386737,0.32663692723639953
0.007785041433756766,1.7234328190138624,1354.2139161497612,15.78608385023881,0.011522688941780154
0.00962869803086415,1.7109022916559855,1687.186383518469,317.18638351846903,0.2315229076777146
0.009645019063358181,1.737691169864457,1663.9918661073411,293.99186610734114,0.2145926029980592
0.00920143535234123,1.5748578506601842,1751.599942972691,381.599942972691,0.27854010435962845
0.008116349715365128,1.6035486178233556,1517.3973549113507,147.3973549113507,0.10758931015427059
0.0069607726846441466,1.725473604904641,1209.3996377441279,160.60036225587214,0.1172265417926074
0.008171975181587715,1.7098673469968417,1432.799176325637,62.79917632563706,0.04583881483623143
0.009955018307115643,1.5752513944638378,1894.5797592777242,524.5797592777242,0.3829049337793607
0.009251057210035213,1.6531640630487328,1677.6297296110065,307.6297296110065,0.2245472478912456
0.007329249695122816,1.688841193413499,1301.0422708576364,68.95772914236363,0.05033410886303915
0.008945096703636364,1.7766411816468133,1509.4058133590788,139.40581335907882,0.101756068145313
0.00550280562429344,1.6602386532086264,993.6520998441378,376.34790015586225,0.27470649646413303
0.008626750251813059,1.6624164343226255,1555.7080699800426,185.70806998004264,0.13555333575185594
0.009028898219639614,1.5017100604590694,1802.4754988124155,432.4754988124155,0.31567554657840546
0.009181006140363535,1.7004934584783642,1618.58687783226,248.58687783225992,0.18145027578997075
0.006473872194710144,1.6876426570765728,1150.017185149847,219.9828148501531,0.16057139770084167
0.008728416346344865,1.658481682742425,1577.7764796239248,207.77647962392484,0.15166166395906922
0.005833001417218116,1.726764193140161,1012.6975294786888,357.3024705213112,0.26080472300825636
0.00641879467529537,1.7467388923638456,1101.6564877077678,268.34351229223216,0.19587117685564392
0.00958532301361825,1.7601859189601938,1632.5591041394805,262.5591041394805,0.1916489811237084
0.008310523129063378,1.7732889725621286,1404.9780913756128,34.97809137561285,0.025531453558841496
0.008497330159200824,1.7245203505207933,1477.1849425233154,107.18494252331539,0.07823718432358787
0.006454503548557424,1.6783303981233093,1152.938352397991,217.0616476020091,0.15843915883358328
0.005143110380515913,1.6823323893591833,916.5047956590151,453.49520434098486,0.33101839732918603
0.005613332051213421,1.5748575904212538,1068.5630392480866,301.4369607519134,0.22002697865103166
0.005290798716456539,1.5520356026172457,1021.974978740817,348.02502125918295,0.25403286223298027
0.009645266317383282,1.7110259767491307,1689.9673860281218,319.96738602812184,0.23355283651687725
0.005594807002812406,1.696043584894496,988.9374060591025,381.0625939408975,0.2781478787889763
0.007829247232817351,1.5851987332984852,1480.6656243864504,110.66562438645042,0.08077782801930687
0.007366198233377363,1.5678449957752962,1408.5133928736634,38.513392873663406,0.028111965601214164
0.006784463393492345,1.587092029640188,1281.5456942387939,88.45430576120611,0.06456518668701176
0.008168646851768515,1.5670556854087299,1562.7387980069811,192.73879800698114,0.14068525401969426
0.009113581691035292,1.7062330972471986,1601.2953099710203,231.2953099710203,0.16882869340950385
0.009517835498306683,1.7537805786668714,1626.9853444528367,256.98534445283667,0.18758054339623115
0.006677641718381286,1.7368646943211299,1152.597914473317,217.4020855266831,0.15868765366911175
0.005868278779388122,1.7675599336375882,995.3075344276931,374.6924655723069,0.2734981500527788
0.00601842552177312,1.6660926336872066,1082.940134288495,287.0598657115049,0.20953274869452915
0.006118669020706936,1.5598357562145717,1175.9769053235204,194.02309467647956,0.14162269684414566
0.005340797482671057,1.6802397936988402,952.9180364699475,417.08196353005246,0.3044393894379945
0.008122735406530765,1.5073646531091704,1615.491519045938,245.49151904593805,0.17919088981455333
0.007963652344289451,1.778670294441768,1342.262766974073,27.737233025927026,0.02024615549337739
0.009777603128091457,1.6277585720035483,1800.79019427989,430.7901942798901,0.3144453972845913
0.008568838923692798,1.5376831455172635,1670.6128896768205,300.6128896768205,0.2194254669173872
0.009304230169612196,1.5071865213048778,1850.6919965890286,480.6919965890286,0.35087007050294056
0.005921684116175827,1.761509996033631,1007.8150227278159,362.18497727218414,0.26436859654903955
0.006610918596199131,1.54015528776801,1286.8205896722384,83.17941032776162,0.060714898049461036
0.009673879359652844,1.653353306577459,1754.1054655942169,384.10546559421687,0.28036895298847947
0.0054205840332596155,1.5534606392731996,1046.0839303187934,323.91606968120664,0.236435087358545
0.008998850156409617,1.6813612162268485,1604.5257744304595,234.52577443045948,0.17118669666456895
0.005355492777692074,1.7355753564773408,925.0744069587829,444.9255930412171,0.32476320659942853
0.005389084553386667,1.6396818379286398,985.3173141629526,384.6826858370474,0.28079028163288133
0.005463541274104468,1.6754400160537077,977.6109274303765,392.3890725696235,0.2864153814376814
0.006472761940684926,1.7545233622046301,1105.9899537664094,264.01004623359063,0.19270806294422674
0.0073091891259421775,1.6230165492251467,1350.1031613628393,19.896838637160727,0.014523239881139216
0.00553005794767276,1.653028150931503,1002.9288757611423,367.0711242388577,0.26793512718164797
0.009444579538865055,1.593957089472737,1776.3424959384952,406.3424959384952,0.2966003619989016
0.00837916430603342,1.5924507700325752,1577.4492439978144,207.4492439978144,0.15142280583782072
0.008756643249473929,1.7851403773115864,1470.5709629079138,100.57096290791378,0.0734094619765794
0.007575981377287744,1.7295133492056052,1313.2145409010743,56.785459098925685,0.04144924021819393
0.005422496920048811,1.587516709505396,1024.0041383031105,345.9958616968895,0.2525517238663427
0.007613795777502981,1.6358499374475477,1395.3349256528784,25.334925652878383,0.018492646461955024
0.009628733632946166,1.5055802909590084,1917.2818218877662,547.2818218877662,0.39947578239982934
0.00849180177729486,1.7827485349921357,1428.007415344882,58.00741534488202,0.04234117908385549
0.0057671146540151695,1.7004527212477574,1016.7512781104365,353.2487218895635,0.25784578240114125
0.0070647769973187415,1.7520623262259971,1208.8421910253724,161.15780897462764,0.1176334372077574
0.008269880863253892,1.5983229596943895,1551.1557888376299,181.15578883762987,0.1322305028011897
0.005738426525400437,1.7974166111513448,957.1164428041117,412.88355719588833,0.30137485926707175
0.009970091977287293,1.5057624082968832,1985.0132822333817,615.0132822333817,0.4489148045499136
0.006312423514233794,1.724776073966129,1097.1957402664607,272.8042597335393,0.1991271968857951
0.005366237866304354,1.755769234775412,916.2694096060071,453.7305903939929,0.3311902119664182
0.009544829020218496,1.6099170360596158,1777.4007536218614,407.40075362186144,0.2973728128626726
0.005901205394570785,1.5167383698212347,1166.4087265160629,203.59127348393713,0.14860676896637748
0.009056309025405176,1.6827564835556896,1613.431990704287,243.43199070428705,0.17768758445568397
0.008814731474264346,1.5743932313091449,1678.481565296299,308.4815652962991,0.22516902576372197
0.005455385608938761,1.6013598334190944,1021.3091566994193,348.6908433005807,0.2545188637230516
0.008126907659658246,1.632050515739997,1492.8371393720481,122.83713937204811,0.08966214552704242
0.006916182292931711,1.7549350661077388,1181.4792066197065,188.52079338029353,0.1376064185257617
0.005482678037381002,1.6616688574380072,989.1655114625554,380.8344885374446,0.2779813784944851
0.008407879676686221,1.7833427067417544,1413.423738080769,43.423738080769,0.03169615918304306
0.009078550003785005,1.7419822877160538,1562.4044170271463,192.40441702714634,0.14044118031178565
0.008483455865361582,1.5419830605100946,1649.354102093663,279.35410209366296,0.20390810371800216
0.006257560060747425,1.571204390731834,1193.9689850410314,176.03101495896863,0.128489791940853
0.007372189312932133,1.5647092379217922,1412.483994726516,42.4839947265159,0.031010215128843725
0.00987260188041638,1.7528095698927475,1688.5642544538089,318.56425445380887,0.23252865288599187
0.005179261139493863,1.7145188229599522,905.6205197865092,464.37948021349075,0.3389631242434239
0.006001455601743469,1.5621539642789986,1151.737387969276,218.26261203072409,0.15931577520490808
0.00781641703122599,1.5694465804243731,1493.0759057187413,123.0759057187413,0.08983642753192796
0.006745363115260134,1.5272241931162176,1324.1074869958456,45.89251300415435,0.03349818467456522
0.007726012375315602,1.5684611443086671,1476.734217445468,106.73421744546795,0.07790818791639996
0.008170530168867917,1.5265188585764013,1604.6073120723738,234.60731207237382,0.17124621319151373
0.009923273373566351,1.5960132959364997,1863.971010543368,493.97101054336804,0.36056278141851683
0.007811859055397451,1.6179478897457313,1447.4733349633448,77.47333496334477,0.05654987953528815
0.006999080259905372,1.602149308118812,1309.6603819777743,60.33961802222575,0.044043516804544346
0.00643862735585039,1.5995691604328515,1206.7323932615036,163.2676067384964,0.11917343557554481
0.005786227841884193,1.6299072846038167,1064.2737066410161,305.72629335898387,0.2231578783642218
