Country,Year,Gini,Load,Stability_Score,Crisis_Event,Crisis_Description
Brazil,2018,0.46786529709992825,1.4357305941998564,80.70465577181724,0,None
Brazil,2019,0.4531565958910628,1.4063131917821257,74.05261024615396,0,None
Brazil,2020,0.4477621392593619,1.3955242785187238,71.077414922436,0,None
Brazil,2021,0.44760474287586405,1.395209485751728,65.25827444328435,0,None
Brazil,2022,0.4640724572646474,1.4281449145292948,72.39502766383173,0,None
Brazil,2023,0.47252879937041614,1.4450575987408323,62.92153495437081,0,None
Brazil,2024,0.4689172699832505,1.437834539966501,66.99130030063792,0,None
China,1990,0.3833746905008693,1.2667493810017385,78.29524364895997,0,None
China,1991,0.4292659078501426,1.3585318157002853,59.76465434453739,0,None
China,1992,0.36720989628360673,1.2344197925672136,76.99658493153088,0,None
China,1993,0.3891544185330471,1.2783088370660942,66.60496439398904,0,None
China,1994,0.4379058370760737,1.3758116741521476,77.6449256729798,0,None
China,1995,0.4571539973998623,1.4143079947997246,76.10607981626734,0,None
China,1996,0.4431410484356991,1.3862820968713983,75.0749425839135,0,None
China,1997,0.4375305515283528,1.3750611030567055,74.14064991174851,0,None
China,1998,0.43496688913232134,1.3699337782646426,81.33146354105095,0,None
China,1999,0.40264434028897716,1.3052886805779544,67.02522164933285,0,None
China,2000,0.4284046737481587,1.3568093474963174,67.09365231235792,0,None
China,2001,0.43918083687120635,1.3783616737424127,66.72052926908067,0,None
China,2002,0.4877136667865674,1.4754273335731347,74.62574426678437,0,None
China,2003,0.4693085486870538,1.4386170973741077,63.50419327874573,0,None
China,2004,0.4091087953391179,1.3182175906782359,75.0558343360538,0,None
China,2005,0.4747225190818438,1.4494450381636876,68.55779908616664,0,None
China,2006,0.4564475315875105,1.412895063175021,64.66143467322347,0,None
China,2007,0.4506923399908212,1.4013846799816423,64.61199551221819,0,None
China,2008,0.492350288665226,1.484700577330452,66.01613118490295,0,None
China,2009,0.5079299856748785,1.515859971349757,62.569787090698064,0,None
China,2010,0.507938403573486,1.515876807146972,72.57064382836778,0,None
China,2011,0.4578234743033208,1.4156469486066416,74.25895432221535,0,None
China,2012,0.47672362872446356,1.4534472574489272,74.79336718636715,0,None
China,2013,0.49893790294210694,1.4978758058842139,66.86757975436508,0,None
China,2014,0.5212663538136708,1.5425327076273416,71.53965506437768,0,None
China,2015,0.4806247728646413,1.4612495457292827,70.02602842467776,0,None
China,2016,0.49243023070008546,1.4848604614001708,73.45765953821262,0,None
China,2017,0.46780995077981913,1.4356199015596383,72.22431079538656,0,None
China,2018,0.4681138012775799,1.4362276025551597,70.45139766245522,0,None
China,2019,0.531375774671826,1.562751549343652,60.70828550329945,0,None
China,2020,0.5506872008571246,1.6013744017142493,69.16709978040585,0,None
China,2021,0.51083969635259,1.52167939270518,70.55438240068727,0,None
China,2022,0.5461059869367607,1.5922119738735214,66.52613677994503,0,None
China,2023,0.529849080751429,1.559698161502858,68.6541221703051,0,None
China,2024,0.5026464073618463,1.5052928147236926,63.503874249946094,0,None
France,1990,0.3036139560550841,1.1072279121101682,87.35778910579482,0,None
France,1991,0.31638036566465966,1.1327607313293193,89.01173748432093,0,None
France,1992,0.30164173960890045,1.1032834792178008,92.17811914240792,0,None
France,1993,0.31864643655814007,1.1372928731162801,85.97458149039944,0,None
France,1994,0.27780254895910256,1.055605097918205,87.9520518594607,0,None
France,1995,0.3132190250437522,1.1264380500875044,86.07706189992292,0,None
France,1996,0.3068704706823817,1.1137409413647634,87.81486762206681,0,None
France,1997,0.3040099264953413,1.1080198529906826,87.55253583773361,0,None
France,1998,0.30891760776535504,1.11783521553071,89.66578432419867,0,None
France,1999,0.28912431085399104,1.078248621707982,89.94823915678082,0,None
France,2000,0.30780328112162486,1.1156065622432498,88.3256363153962,0,None
France,2001,0.31457112571511747,1.129142251430235,87.77101595979133,0,None
France,2002,0.3267789404474152,1.1535578808948304,90.37293686523329,0,None
France,2003,0.3078172978172635,1.115634595634527,88.35958330172636,0,None
France,2004,0.3059150639710681,1.1118301279421363,91.03288323526697,0,None
France,2005,0.3099824295641546,1.1199648591283093,84.73193596074377,0,None
France,2006,0.32515402117702075,1.1503080423540415,91.56394180199153,0,None
France,2007,0.32028751109659687,1.1405750221931936,86.76454459822563,0,None
France,2008,0.3127023979623296,1.1254047959246591,85.82720141428248,0,None
France,2009,0.3241326743311336,1.1482653486622671,87.91049334399058,0,None
France,2010,0.3209707754934804,1.1419415509869608,85.67259516050349,0,None
France,2011,0.3306864499053289,1.1613728998106578,89.13787899000843,0,None
France,2012,0.3149794690612265,1.1299589381224528,87.07471228891914,0,None
France,2013,0.31972337853402233,1.1394467570680447,88.57471020966506,0,None
France,2014,0.3200789184686784,1.1401578369373568,86.04532257832342,0,None
France,2015,0.31036485051867885,1.1207297010373578,87.55512748312813,0,None
France,2016,0.3289612027706458,1.1579224055412916,88.19386353576039,0,None
France,2017,0.3296105527217989,1.159221105443598,87.62323130223903,0,None
France,2018,0.3280511345664246,1.156102269132849,91.18320431674589,0,None
France,2019,0.32665412866624854,1.153308257332497,89.17162165454957,0,None
France,2020,0.3158462925794958,1.1316925851589916,88.40735078403009,0,None
France,2021,0.32679354677234634,1.1535870935446928,84.28695859920285,0,None
France,2022,0.32857285483473225,1.1571457096694644,88.75637891234094,0,None
France,2023,0.3249772273077838,1.1499544546155676,90.47228063034333,0,None
France,2024,0.33238714288333987,1.1647742857666796,86.62005639292994,0,None
Germany,1990,0.29606076285221805,1.092121525704436,89.60329061557651,0,None
Germany,1991,0.32029278851815796,1.1405855770363158,83.9485202541548,0,None
Germany,1992,0.2966186671924776,1.093237334384955,87.50874755317653,0,None
Germany,1993,0.29986325586084145,1.0997265117216828,85.83192105697336,0,None
Germany,1994,0.2968833112635075,1.0937666225270148,90.20824329258525,0,None
Germany,1995,0.27121843177051436,1.0424368635410288,89.69953301185734,0,None
Germany,1996,0.30160229186826176,1.1032045837365234,89.78836699377858,0,None
Germany,1997,0.3049034531491154,1.1098069062982308,89.12609172204827,0,None
Germany,1998,0.3429486316872793,1.1858972633745586,92.03827263253046,0,None
Germany,1999,0.30511458552828313,1.1102291710565662,87.53439354733806,0,None
Germany,2000,0.31452321013500417,1.1290464202700083,89.85175092340111,0,None
Germany,2001,0.31147932345442136,1.1229586469088426,91.19277836550307,0,None
Germany,2002,0.29646982943570704,1.0929396588714142,89.64121487573746,0,None
Germany,2003,0.3331423422177253,1.1662846844354506,89.8184098644513,0,None
Germany,2004,0.3292789954903016,1.1585579909806032,88.34984074216871,0,None
Germany,2005,0.33186547920564563,1.1637309584112914,89.33006107780864,0,None
Germany,2006,0.3083591881780789,1.116718376356158,91.43670161501906,0,None
Germany,2007,0.34504191466404144,1.1900838293280829,85.96107563064268,0,None
Germany,2008,0.30497223405811574,1.1099444681162316,89.68394190193771,0,None
Germany,2009,0.336802856407004,1.173605712814008,88.83156974385561,0,None
Germany,2010,0.36285683438714966,1.2257136687742993,89.85938700457108,0,None
Germany,2011,0.31714195512303966,1.1342839102460793,93.54636246005215,0,None
Germany,2012,0.3255055340559584,1.1510110681119168,89.10674141482522,0,None
Germany,2013,0.3374947704763146,1.1749895409526292,92.97874915721833,0,None
Germany,2014,0.330447865188257,1.160895730376514,92.20061744274547,0,None
Germany,2015,0.316740048534008,1.133480097068016,90.05979263590828,0,None
Germany,2016,0.34302844462209037,1.1860568892441807,90.17421162183325,0,None
Germany,2017,0.3280654442941084,1.1561308885882169,90.36246988438323,0,None
Germany,2018,0.35310388645952767,1.2062077729190555,88.34965640562555,0,None
Germany,2019,0.3342086364864929,1.1684172729729858,91.25367753380408,0,None
Germany,2020,0.37324901607526306,1.2464980321505261,88.77460430580322,0,None
Germany,2021,0.34025120061495645,1.180502401229913,90.07148467103414,0,None
Germany,2022,0.3491690772569149,1.1983381545138299,85.60807477701374,0,None
Germany,2023,0.36820275826054505,1.23640551652109,88.27343462134323,0,None
Germany,2024,0.33953703525349066,1.1790740705069813,91.07019872607883,0,None
India,1990,0.343309975283181,1.186619950566362,72.36661325633014,0,None
India,1991,0.34350109377678084,1.1870021875535617,72.61852088507833,0,None
India,1992,0.3429334153485257,1.1858668306970515,69.6223217114231,0,None
India,1993,0.39430908480562193,1.2886181696112438,66.70980472452503,0,None
India,1994,0.3700996342192191,1.2401992684384382,72.49633006625547,0,None
India,1995,0.3397823209132991,1.1795646418265981,72.00498865983027,0,None
India,1996,0.3863572389410955,1.272714477882191,65.40476541266932,0,None
India,1997,0.4134431239402527,1.3268862478805055,74.74414631269086,0,None
India,1998,0.3946493052110229,1.2892986104220459,73.79914922548629,0,None
India,1999,0.34661260068091976,1.1932252013618396,69.79066485146257,0,None
India,2000,0.37031531854267496,1.24063063708535,63.728791528364425,0,None
India,2001,0.40833822298373246,1.316676445967465,63.92931081638655,0,None
India,2002,0.37184661068762437,1.2436932213752487,72.17227361681375,0,None
India,2003,0.3978763885629245,1.295752777125849,67.37277648924656,0,None
India,2004,0.4074926810685867,1.3149853621371734,68.62946821838707,0,None
India,2005,0.3764613905684383,1.2529227811368766,64.35555637086331,0,None
India,2006,0.39680949287876394,1.293618985757528,74.11630125515705,0,None
India,2007,0.3361746531986185,1.172349306397237,60.54105676807392,0,None
India,2008,0.38351224717331417,1.2670244943466282,69.76165004561864,0,None
India,2009,0.4019486369721368,1.3038972739442736,71.77597611844408,0,None
India,2010,0.385044336360703,1.270088672721406,73.05967881486467,0,None
India,2011,0.4456482260786327,1.3912964521572655,72.41126440058133,0,None
India,2012,0.3873971724407873,1.2747943448815746,63.902345122473896,0,None
India,2013,0.4101991102660603,1.3203982205321205,67.93753665134894,0,None
India,2014,0.42461481154572184,1.3492296230914436,66.2773342750434,0,None
India,2015,0.4538254657813223,1.4076509315626446,64.13951726755002,0,None
India,2016,0.3992827569764112,1.2985655139528225,61.198617747983484,0,None
India,2017,0.45426327504309916,1.4085265500861983,72.39289476183538,0,None
India,2018,0.43420466122039175,1.3684093224407836,75.89794317950773,0,None
India,2019,0.41736982697904096,1.3347396539580818,67.14292118261382,0,None
India,2020,0.44924206948526535,1.3984841389705307,73.83289289678392,0,None
India,2021,0.44698119391146934,1.3939623878229388,72.68306750939135,0,None
India,2022,0.4339956624568241,1.3679913249136482,65.47899429501794,0,None
India,2023,0.45039604169980035,1.4007920833996006,69.4275921723561,0,None
India,2024,0.44429372806276474,1.3885874561255296,70.20777656283178,0,None
Russia,1990,0.41712671532079504,1.33425343064159,69.74583784502248,0,None
Russia,1991,0.436066969205418,1.372133938410836,62.85568985153932,0,None
Russia,1992,0.4326200529047961,1.3652401058095922,78.99436178985593,0,None
Russia,1993,0.42554173753917396,1.3510834750783478,61.12934447529059,0,None
Russia,1994,0.39854192266078964,1.2970838453215792,57.15172666785867,0,None
Russia,1995,0.4327690766147981,1.365538153229596,49.520345772213666,0,None
Russia,1996,0.38881524356387287,1.2776304871277457,50.79939917056496,0,None
Russia,1997,0.4068954417977998,1.3137908835955996,66.34770599751732,0,None
Russia,1998,0.4014390935651269,1.3028781871302537,64.54252630043177,1,Economic collapse
Russia,1999,0.42045622418158973,1.3409124483631794,59.372108918470886,0,None
Russia,2000,0.4894397570002053,1.4788795140004107,58.429348300494425,0,None
Russia,2001,0.3659820442222476,1.2319640884444953,53.78676606958302,0,None
Russia,2002,0.44458780571123546,1.389175611422471,58.835426940283526,0,None
Russia,2003,0.3776185238643105,1.255237047728621,60.86442281874778,0,None
Russia,2004,0.413842044026317,1.3276840880526342,45.87619869390694,0,None
Russia,2005,0.462668517909021,1.4253370358180422,65.07635174995701,0,None
Russia,2006,0.4339284005728639,1.3678568011457277,45.80929297660347,0,None
Russia,2007,0.4016676566621209,1.3033353133242418,62.35884832014298,0,None
Russia,2008,0.414540888722201,1.3290817774444021,59.68711173414966,0,None
Russia,2009,0.45838793246804027,1.4167758649360804,62.04451850246603,0,None
Russia,2010,0.4180890010484859,1.3361780020969718,55.460507726397644,0,None
Russia,2011,0.44849375768745925,1.3969875153749185,71.85434773473635,0,None
Russia,2012,0.4453671551971144,1.3907343103942287,65.02664736166892,0,None
Russia,2013,0.4264519895718255,1.352903979143651,64.44791320024592,0,None
Russia,2014,0.5123183226797597,1.5246366453595195,58.74745076467122,0,None
Russia,2015,0.46901757066954036,1.4380351413390806,59.47321951674255,0,None
Russia,2016,0.3912457224002718,1.2824914448005436,66.19988661250413,0,None
Russia,2017,0.45959362944308285,1.4191872588861658,69.116035020185,0,None
Russia,2018,0.4361464060569484,1.3722928121138969,69.80122587887178,0,None
Russia,2019,0.48357300004388676,1.4671460000877734,59.67528891141826,0,None
Russia,2020,0.436224377847019,1.372448755694038,60.39690943875173,0,None
Russia,2021,0.45855790675599306,1.4171158135119861,62.317561523772895,0,None
Russia,2022,0.4791496183694137,1.4582992367388274,48.167533745232156,1,War initiation
Russia,2023,0.4919726558251037,1.4839453116502073,55.03514556344385,0,None
Russia,2024,0.4319911077883267,1.3639822155766534,61.165214298711355,0,None
South Africa,1990,0.6465436649807205,1.793087329961441,64.36556742708325,0,None
South Africa,1991,0.6312600378375581,1.7625200756751163,59.854189533748155,0,None
South Africa,1992,0.6610706815431463,1.8221413630862926,49.682456057880145,0,None
South Africa,1993,0.6277068633352408,1.7554137266704817,42.737809011191345,0,None
South Africa,1994,0.6884033833317924,1.8768067666635848,59.011972877220416,0,None
South Africa,1995,0.6475133469553002,1.7950266939106003,56.077091516999324,0,None
South Africa,1996,0.6188568488716744,1.7377136977433487,62.43991814848323,0,None
South Africa,1997,0.6155821500387778,1.7311643000775556,55.4631156941055,0,None
South Africa,1998,0.6476494483048637,1.7952988966097274,51.96333093173917,0,None
South Africa,1999,0.634530744293483,1.769061488586966,63.4316248303803,0,None
South Africa,2000,0.6542800098818419,1.8085600197636837,62.97050682467698,0,None
South Africa,2001,0.650464752491471,1.800929504982942,38.12645265570586,0,None
South Africa,2002,0.6405434217468625,1.781086843493725,42.847075161269984,0,None
South Africa,2003,0.6260641256386319,1.7521282512772638,56.03867700461981,0,None
South Africa,2004,0.6137030555062827,1.7274061110125654,54.478097057926554,0,None
South Africa,2005,0.6360697009586596,1.7721394019173191,53.50411960152288,0,None
South Africa,2006,0.6631279758864694,1.8262559517729389,61.591459985934186,0,None
South Africa,2007,0.6512818748826041,1.8025637497652083,71.12398731968798,0,None
South Africa,2008,0.6230852244257603,1.7461704488515206,46.748414933647226,1,Political transition
South Africa,2009,0.6524636185170236,1.8049272370340472,54.459857789793844,0,None
South Africa,2010,0.6577063475945768,1.8154126951891536,54.79694753282427,0,None
South Africa,2011,0.6333228512759773,1.7666457025519546,56.642345558655634,0,None
South Africa,2012,0.6550745021189106,1.8101490042378212,45.210882151713896,0,None
South Africa,2013,0.65416417436892,1.80832834873784,58.739439026719836,0,None
South Africa,2014,0.6311405940433875,1.762281188086775,55.29360812563171,0,None
South Africa,2015,0.6621557472069657,1.8243114944139314,71.31119491950125,0,None
South Africa,2016,0.6672156905273647,1.8344313810547295,58.078486329429744,0,None
South Africa,2017,0.6786610248635055,1.857322049727011,49.395779559321056,0,None
South Africa,2018,0.6790760410406981,1.8581520820813962,43.02276234499762,0,None
South Africa,2019,0.6314466126408582,1.7628932252817164,54.21644227409739,0,None
South Africa,2020,0.6412434992016975,1.782486998403395,49.002803252453816,0,None
South Africa,2021,0.6713007053441732,1.8426014106883464,51.61063449315246,0,None
South Africa,2022,0.6722757190182442,1.8445514380364885,57.765219671060905,0,None
South Africa,2023,0.673300953726121,1.846601907452242,56.88014242054823,0,None
South Africa,2024,0.7,1.9,56.55120414200788,0,None
United States,1990,0.38993428306022465,1.2798685661204492,85.77219977603409,0,None
United States,1991,0.3812347139765763,1.2624694279531528,82.27455570165802,0,None
United States,1992,0.4009537707620139,1.3019075415240278,83.86449068182353,0,None
United States,1993,0.42246059712816053,1.344921194256321,83.39525320367329,0,None
United States,1994,0.3913169325055333,1.2826338650110665,87.57422003821488,0,None
United States,1995,0.39531726086101643,1.290634521722033,83.76097005305581,0,None
United States,1996,0.43558425631014785,1.3711685126202957,86.49456575346184,0,None
United States,1997,0.4233486945830582,1.3466973891661165,91.03059774271595,0,None
United States,1998,0.402610512281301,1.3052210245626021,88.78858463355296,0,None
United States,1999,0.42685120087171935,1.3537024017434387,83.68235542939709,0,None
United States,2000,0.41073164614375074,1.3214632922875014,83.96068632103405,0,None
United States,2001,0.41468540492859485,1.3293708098571897,86.36595897867174,0,None
United States,2002,0.4328392454313207,1.3656784908626414,79.9940118789591,0,None
United States,2003,0.39373439510684405,1.287468790213688,82.41374351497056,0,None
United States,2004,0.40150164334973937,1.3030032866994787,86.47873254437123,0,None
United States,2005,0.42875424941518053,1.3575084988303612,84.62705981156354,0,None
United States,2006,0.42374337759331154,1.347486755186623,90.80540886220103,0,None
United States,2007,0.4542849466519055,1.4085698933038109,83.14467203504684,0,None
United States,2008,0.4338395184895758,1.3676790369791516,81.85948304135482,1,Financial crisis
United States,2009,0.4277539259732942,1.3555078519465884,82.3311472340194,0,None
United States,2010,0.4893129753784311,1.4786259507568622,85.04212161159138,0,None
United States,2011,0.4594844739902693,1.4189689479805385,84.51751094150265,0,None
United States,2012,0.46935056409375847,1.438701128187517,91.69107894649582,0,None
United States,2013,0.44350503627573085,1.3870100725514618,83.80265284442343,0,None
United States,2014,0.4651123455094963,1.4302246910189926,85.16333369009372,0,None
United States,2015,0.4822184517941973,1.4644369035883946,87.65254544558536,0,None
United States,2016,0.46098012845155395,1.421960256903108,84.6760583159712,0,None
United States,2017,0.4955139603669134,1.4910279207338268,86.66682095275546,0,None
United States,2018,0.4799872262016239,1.4599744524032476,86.18471990785054,0,None
United States,2019,0.4901661250041345,1.480332250008269,87.51161506794189,0,None
United States,2020,0.48796586775541206,1.4759317355108241,75.77636548881027,1,Political crisis
United States,2021,0.5410455636901788,1.5820911273803575,87.42354824090471,0,None
United States,2022,0.5077300555052413,1.5154601110104826,84.58514906607697,0,None
United States,2023,0.490845781420882,1.481691562841764,85.56153575600199,0,None
United States,2024,0.5324508982420638,1.5649017964841276,83.8400255934598,0,None
